entrezgene,FDRPval_m1m2,FDRPval_m2m2a,FDRPval_m7m8,FDRPval_m8m8a,FDRPval_busted
NA,1,1,0.138753049627709,0.687201690295889,0
422221,0.180282953066078,0.0497728983082233,3.07624984261447e-6,5.20248408249739e-5,0
771459,0.0110105002070156,0.00229766844692421,2.6339674079939e-8,2.01159509800551e-6,0
416242,1,1,0.178326401182458,1,1
101747962,1,1,5.58361537687301e-5,0.541802041596709,1
419090,6.02529031802528e-6,8.66587938563403e-7,0,1.05389494209713e-14,0
416278,1,1,1.41627429516845e-15,9.48044793683578e-4,0
424908,1,1,2.98631456872821e-8,0.967116748301786,0.36778710820108146
427986,1,1,0.0309717109415119,0.504346615412003,0
416002,1,1,3.7257679826765e-7,0.462718516453417,0
427456,1,1,0,1.15553259516422e-5,0
427825,1,1,1,0.857429648813748,1
423122,1,1,0.016677494008393,0.687194291848755,1
416588,1,1,0.056891543721685,0.626059049389903,1
422936,4.17652550550159e-10,4.67325065449472e-11,0,0,0
418542,1,1,0.917121170428232,1,1.284929799943574e-9
423501,1,1,0.00747243516685137,0.113080821721277,0.9106976170927402
416486,3.67802141234372e-4,6.25213464611412e-5,7.18323240040847e-16,4.66648196147308e-7,0
424543,1,1,0.0135204039431477,1,0
422272,0.241375220194964,0.0694209681743273,1.49458152458705e-9,0.00100199432787287,0
772037,0.0188789815917086,0.00411515861832978,0,2.05483619201199e-6,0
421165,1,1,0.00132707672280168,0.921082214455076,4.502549407782877e-12
422166,1,1,7.79942277466056e-4,1,0
423740,1,1,5.15190585189327e-12,1.55123430031055e-4,5.4197534705379846e-14
428602,1,1,1,1,1
425119,0.185647169953556,0.0514631553331331,0,3.69918150351496e-5,0
420222,1,1,0.0062299406535586,0.433262596552216,0.2858947789861834
373916,1,1,1.68884446258927e-14,0.102018637066907,1.2382811721407175e-8
100049058,1,1,1.11205777474977e-6,0.338788330544212,3.7975572384007627e-4
422278,1,0.848667904148435,1,1,1
395233,1,1,1,0.289003470431508,2.018821908422073e-8
NA,0.0272830191359516,0.00614086276225307,3.31054256214079e-7,1.81570156837574e-6,0
427084,1,1,0.00278694510497808,0.213158175676233,1
429039,3.95382065488029e-8,4.91318992780378e-9,0,0,0
404300,2.95018278351163e-8,3.63932273108915e-9,0,0,0
424448,1,1,0.0182123682114642,0.18936233821684,0.23573226387081014
395336,1,1,1.53487752963863e-7,0.107949783789338,0
374246,1.16370356820708e-6,1.58771314189591e-7,0,9.63501245315165e-13,0
426990,1,1,0.926749595328217,0.942877774728392,1
396119,1,1,2.61801714793156e-4,0.304552187711368,1
426998,1,1,0.307082877309828,0.642134883394665,0
419424,1.80384975715046e-6,2.49426961778554e-7,7.18323240040847e-16,1.66457744234538e-12,0
419208,1,1,8.60298823770119e-7,0.624590570086692,0
414892,2.87879787073786e-8,3.54909974176734e-9,0,0,0
421781,0.290686328255634,0.0860832893762988,1.35719217283939e-6,4.71192413178619e-5,2.0248207178599984e-8
418755,1,0.404769380112572,5.20066587881721e-6,8.71443880638596e-4,1.8045936374904674e-6
100858071,1,1,1,1,4.403347740307882e-6
422934,1,1,7.77049518830785e-6,0.870197065044795,1
424566,1,1,0,0.0340953427996324,0
424152,0.071752637932319,0.0177488628923549,1.87009684837811e-9,3.43023288211815e-7,2.8153905505703833e-4
396534,1,1,0.00547054069936641,0.962338440644157,0.7708997232161652
423792,1,1,1,0.811664481637418,0.004470400991105615
423632,1,1,4.19218804385739e-7,0.713328170402414,0.010590719753322663
424056,1,1,1,1,3.795991920744835e-8
424034,1,1,4.21293824715699e-7,0.749649867923802,1
415692,1,1,2.09587989567597e-15,0.181862814263829,0
430113,1,1,0.00167882851866373,0.203652185508337,5.931805368397474e-4
426923,1,1,1,1,0.03498583512785135
420412,1,1,0.0020387144789302,0.728795009838719,0.001284970914526762
427683,1,1,1,0.56602926949698,1
424153,0.042467327060178,0.00996104237257728,7.29503014021501e-9,6.91472147986886e-7,2.7487791663509687e-12
421978,9.31518311693241e-7,1.26243606559651e-7,0,4.63408189709258e-15,1.7795180178657905e-13
374108,1,1,1,1,1
423111,1,1,0.262867042827339,0.762570029230712,1
419997,1,1,0.0624169526124507,1,1
419952,1,1,1,1,0.001822445508738231
101748661,5.47935637571825e-8,6.86441802260473e-9,0,0,0
420721,1,0.572063610981897,9.29408625562879e-11,2.22203906400345e-4,0
421364,1,1,1,1,4.386448559656666e-10
100858913,1,1,0.215591715897048,0.747511922835427,0.2626561158735999
420639,3.00055795177671e-4,5.05090233854967e-5,5.41038262704654e-15,1.65138519388697e-9,7.873865940265369e-9
421010,1,1,9.44106511035811e-6,0.353104815535446,0.007956759761985645
373937,1,1,1,1,0.4314829297700873
416148,1,1,0,0.0111643103556968,0
386575,1,1,0.015573005142937,0.923318757912341,1
427675,1,1,1,1,1
427364,1,0.461205785493575,7.52642872910914e-7,0.681721413242353,1
418019,1,1,1,1,0.22165085402282886
425483,1,1,1,0.553981080271033,0.0023312961076151066
416337,1,1,4.24446589696945e-8,0.386150001578938,0
420217,1,1,1,1,1
418953,0.352710070054185,0.107841424075763,2.45032059161725e-8,4.71009683243242e-6,0
NA,1,1,1,0.82880221537605,0
378919,1,1,1,0.915266208755033,0.45363984625563913
100859290,1,1,0.00461505455575676,1,0
771872,1,1,0.00531039540079524,0.812296485806675,0.685361550131682
422744,8.55089934248787e-12,8.89537706031601e-13,0,0,0
415961,1,0.454300672080248,7.70844469238491e-8,0.191583488927617,0
420611,1,1,0.00285459645695256,1,1
770534,1,1,1.53675727405965e-5,0.00164860130983428,0.002071730637836396
424220,1,1,1,0.916760638416659,1
417620,1,1,0.119585150232595,0.198538136262825,0
421741,1,1,0.0232647208950635,1,0.008848931516040657
419761,1,1,1.59407249171787e-9,0.944003036227819,0.619328408113662
415660,1,1,0.543754481770767,0.875066903563892,1
768642,4.5493078779074e-5,7.05030773526794e-6,0,4.14309183366053e-11,0.0018026282892219104
769965,1,1,0.609057082237414,0.51864647353587,5.204962312543026e-7
100857443,1,1,0.190274295797844,0.76125553252737,0.7505583841143424
776138,1,0.540932081252727,0,4.46603749489361e-5,0
395658,1,1,1,0.737355189329621,1
428575,0.288755653929791,0.0854210658432858,4.41503424847071e-6,0.0632260551038924,0.31134532775703544
427301,0.319935145167983,0.0962655734007904,3.43356928270349e-15,0.00755388887980649,1.989738111459418e-6
422937,1.61739605765802e-8,1.96604453474934e-9,0,1.59605207708901e-15,0
420199,1,1,3.28267329321486e-5,0.483659626556443,1
417725,3.58707521977098e-4,6.08932937631779e-5,5.6253631751761e-13,6.28813947530451e-10,0
422771,1,1,1,0.80409490467349,1.8448689726729072e-9
395074,1,1,4.55307783574627e-4,0.008743750730394,0
428409,1,1,0.00177269693939176,1,1
423917,1,1,0.455259727324325,0.231839088091942,8.644852608797346e-5
422151,0.70338617220697,0.246334828232852,2.76244278341981e-10,0.298320599926936,1.4446140965926902e-11
768760,1,1,1.82634357469925e-5,0.27203254418375,0
100859398,1,1,4.6331265156406e-9,0.0825294167362298,0.24168469276967175
395820,1,1,0.0830007784087112,0.235702585976832,0.008297092619831572
NA,1,1,8.5165726602936e-7,0.0352465266300156,5.94580142490756e-10
768942,1,1,0.00143414635652375,0.410496914521185,0.7498446721592917
100859431,1,1,0.728008912942467,0.344330284437787,1
768420,1,1,1,1,1
769393,1,1,0.252678163934064,0.811092264682179,0.27349191907070514
415902,0.25168433525641,0.0728502903592239,9.95041810194728e-15,3.14579730362877e-5,1.247881538222492e-4
416609,1,1,0.652737817103392,0.793702544110594,1
421966,1,1,0.0282945561724245,0.268602973753498,0
768954,2.57752534912001e-12,2.61817449441078e-13,0,0,0
424535,1,1,0.0259601708736638,1,0.6550474439464946
430652,1,1,4.95587715212067e-6,1,0.20156434474970458
416232,1,1,1,0.578575027783316,1
395392,0.257566102295672,0.0748435751227382,0.00231796290487265,0.00308092742524256,5.616146161186285e-5
417875,0.958338121833826,0.361599118606843,5.36872699098596e-10,0.00195894912641658,4.5792824670415836e-7
415338,6.45345155519524e-13,6.31856013294318e-14,0,0,0
418989,1,1,6.1198843124799e-9,0.312882676119092,1
395118,0,0,0,0,0
777136,1,0.459920196807844,8.64763306533589e-10,0.251358967440118,0.5369798895083393
428620,1,1,0.00132412572416487,0.171449344721624,4.766704587194599e-16
424952,0.0838357200927725,0.021082569959084,1.06315335016264e-13,2.07418457398075e-5,1.1051857075437517e-5
378779,1,1,0.115094785451914,0.363102874276799,1
422433,3.95994893851229e-6,5.61642726062508e-7,0,1.13334373814258e-11,0
418446,9.93053129008251e-8,1.26340815263596e-8,0,0,0
NA,1,1,3.3454031920232e-4,0.476769911805588,1
422739,1,1,1,1,9.475477329804981e-16
424353,1,1,3.44300590468761e-4,0.857037805335888,0
416494,1,1,0.00348146039410155,0.349515945732061,0.14233518675889872
395162,1,1,1,1,0.4225601480564351
424501,1.47667638372492e-5,2.19221538311856e-6,0,1.79961811048642e-11,0
419274,1,1,1,0.602785733869255,0.5075551442691449
100859108,1,1,0.336470787114997,1,0.01621798921753697
418492,1,1,1.78059550832331e-9,0.167758781648619,0
428429,1,1,0.0200114386352608,0.559510106877031,1.0630143514163031e-4
424503,2.29521726139577e-5,3.46380179032892e-6,0,1.37304468448547e-9,0
428101,1,1,0.426049852296526,0.982952521051272,1
770336,0.294730915295394,0.0874882339972686,1.53211812201082e-9,0.154426110374053,0
420644,1,1,7.58930313590841e-4,0.00895945535236441,0.3026831484598265
417855,1,1,0,1.99411316996223e-5,0
431053,1,1,0.00348803425266761,0.747501180274798,2.4558078040882448e-9
422900,1,1,0.22513531655022,1,1
101748423,1,1,0.482428371781249,0.30697658245857,0.26856870764649043
417414,1,1,1.00736598024156e-10,0.716797822934308,0.013414329364919562
421075,1,1,1,0.736207710275707,0
374000,1,1,0.307397309591788,0.896649908050409,3.682308680403978e-8
418830,1,1,5.35164693033946e-8,1.53733366851464e-7,0.0015204020917350713
101748113,4.69011821250172e-13,4.57946639044955e-14,0,0,0
426297,1,1,2.17270516327886e-4,0.0463934860453252,0.0022437701111582336
418032,6.68663991569639e-5,1.05301862419696e-5,0,5.60470026752271e-8,0
420029,1,1,4.45876012924987e-8,0.592746102852325,1
423767,1,1,1.50252473998782e-8,0.0791389465842775,1.8826679719791272e-7
417406,1,1,2.73808829195568e-8,0.0105206463991883,3.025923974417924e-11
416389,1,1,8.75994838765019e-14,0.0708123594574971,0
419048,1,0.47907186956713,5.38945339014574e-5,0.00368941078713976,1.2389417178185264e-6
396297,1,1,0.00296623188365365,1,0.10437283521807994
419739,1,1,0.0113229811528621,0.680050900321828,0.04870225135278625
417361,1,1,0.0064192346647841,0.191477411151601,0
423679,4.64890429070163e-10,5.21312986548365e-11,0,0,0
419625,1,1,1,1,1
NA,1,1,0.00323771463623984,0.5827346756973,1
424479,1,1,1,0.399896736250306,0.5990741932486313
417844,1,1,1,1,0
395114,0.00458851766042094,9.01362249421575e-4,2.50208742613722e-11,3.79430381789068e-7,0.455114216508605
415817,1,0.412362877506336,2.05059729328151e-5,0.00350604301420205,0.0011490556075317493
407778,1,1,8.47946429987214e-4,0.113578416613444,0.6581063173036559
100858000,1,1,4.3866542248318e-9,0.00562617763302099,0
770677,1,1,0.745043759433285,1,3.463185984665028e-4
769757,1,1,2.13780142185342e-12,0.766399284634755,0.14274412977693146
421086,0.22136285649188,0.0628863260230517,2.37021389120471e-11,2.28599216696794e-7,0
416247,1,1,1.12365599322278e-4,0.657880583399363,1
416947,1,1,1,1,1
423866,1,1,4.74621955469078e-6,0.483659626556443,0
396147,1,1,1,1,1
415612,4.42428396978498e-9,5.2169218752749e-10,0,0,0
416070,3.60886657744485e-15,0,0,0,0
395518,1,1,1,1,1
414745,1,1,2.76817248601106e-15,0.811092264682179,0.7322616719717743
395687,1,1,1,1,4.1248675405609935e-7
101750084,1,1,5.55517174248596e-12,0.39882802362941,0.8779659833417213
420698,1,0.4026505632241,2.91619940549156e-8,0.0011629692061565,0.5668795689749437
422148,1,1,1,0.234705237154268,4.702220648351417e-4
418264,1,1,1,1,0.5213316620822925
421430,1,1,0.411977627717031,0.889280915962671,1
426152,1,1,0.0041300150148043,0.731420062355802,0.21452636926468105
101748150,1,1,1,1,0.05494695220080631
428099,1,1,0.0799806748894584,0.926194645273405,1
423279,1,1,1,1,1
403120,5.68400855035427e-13,5.74447672642189e-14,0,0,3.5672305571937067e-4
769935,0.278806966596065,0.082011064345908,9.55885922360325e-8,0.00606167865609044,0
427468,0.0227360933759922,0.00503411948254658,7.18323240040847e-16,4.94883919593302e-9,0
416789,1,1,4.776784880156e-4,0.787216707792342,1
771735,0,0,0,0,0
418616,1,1,0,1.39069135256001e-7,0
423469,1,1,1.86519066028919e-6,1,0.21855581092018053
415459,0.0111521741198238,0.00232974739245644,3.53333226531589e-7,3.75067512163446e-6,0.0013109817803782125
424992,0.00227804790089812,4.27726925987394e-4,9.71074908092678e-13,1.10400503915788e-9,1.0500090006104506e-13
418137,1,1,8.43602274454381e-4,0.0403496026785149,1.1182217211288722e-5
768538,1,1,3.47946465878229e-12,0.269415647217592,0.0011183514986510843
421067,0.0254742195257468,0.00569578284533408,3.60207077937386e-11,3.07025982378623e-6,0
416268,1,1,2.95538721527526e-9,6.15597901230756e-4,3.2741380327265774e-15
427688,1,1,1,1,1
374011,1,1,1,1,0.023798274033025434
429525,0.568810061396425,0.190325922981651,1.22142531216482e-10,9.87790082470301e-7,0
416237,1,1,1,0.982059089920517,1
422467,1,1,0.0948774522688892,1,0.6400873795812966
770663,1,1,0.0701941055413227,0.678743453547827,6.470115358241669e-4
415626,1,1,1,0.399734996413266,1
415617,0.00210794059104958,3.93863536507569e-4,1.24954817158056e-12,8.52412590274775e-10,2.0195275559287133e-7
771857,1,1,1,0.606503844603817,9.240022990144205e-4
416027,1,1,0,0.318865299266535,9.252604384793996e-5
419684,1,1,0.00337088622384181,0.896654235695025,1
422153,1,1,1,1,0.03899221816741835
373913,1,1,1.2250106369614e-6,0.636915490595184,0.861837196478382
417109,1,1,1.94352628662413e-5,0.962096615297001,1
395178,0.730495475828477,0.258004025030326,7.18323240040847e-16,3.99671422806786e-7,0
419903,1,1,2.11670055139197e-4,0.161676821412122,6.882775186481461e-4
423054,0.0995264397211615,0.0255125804662895,1.01707539958936e-4,1.14781141025495e-4,0.29292929563590236
395216,1,1,2.10124742603481e-7,0.124190458943151,0.143408912359832
100859789,1,1,1,0.641603780161745,0.4496460913264449
426399,1,1,1,0.467522911722673,1
416253,5.1161874639195e-4,8.8405865454755e-5,2.64238537650571e-10,2.16139404277409e-9,0.010706870369793255
769420,1,1,0.00362527059865814,1,1
428014,0,0,0,0,0
419899,1,1,0.0611433069148673,0.657710121196492,1
417019,1,1,9.89518134097979e-12,0.177558028924278,0.01642374303518817
418068,1,1,1,0.919681186958723,1
416520,1,1,3.05870271501052e-5,0.375537333099584,0
422842,1,1,0.00940603883380976,1,1.807359416959833e-6
417352,1,0.895237040820706,3.50537534233788e-5,0.0149442433572269,1
423901,0.00186857783433628,3.46712296335161e-4,5.14288991650108e-8,7.73781640470261e-5,0.010477550103041588
416544,1,1,1,0.38681833347144,0.007693140919494248
100857499,1,1,1.01773589794436e-9,0.280527426604369,0
396324,1,1,1.04736246025548e-6,NA,0.07550255536549372
428582,1,1,0.0308424669201322,0.27936886447105,1
420866,1,1,2.17485656733783e-4,0.203843539524273,1
418971,1,1,1,0.599365086023993,0.9397996643692849
418419,1,1,0.012735246653857,0.660587738453096,0.271822423681132
417024,1,1,2.14042996756807e-8,0.382861228397509,0.022550202360377934
417792,0.464020985417792,0.148929355309182,3.51189207222791e-4,0.00845264339592756,5.306154393420263e-5
424467,1.89192096332714e-13,1.89671063665202e-14,0,0,0
417878,0.290881077975951,0.086154195545807,2.32793053276323e-8,0.00103204866603672,1
422930,1,1,0.0806681642009229,0.297326729818346,0
427300,1,0.487084821954126,1.41334194954485e-4,0.0653034982396316,1
771148,1,1,1,1,1
424171,1,1,0.00513930915204648,0.557363608989833,0.03688173957789273
429474,1,1,9.98756632952792e-14,0.0545381268416103,0
419811,1,1,1,1,0.8564782613578281
423289,0.0163456142130982,0.00351741624461756,3.8488950889713e-13,3.7205305974408e-8,0
423546,1.23024326538123e-10,1.34385116001768e-11,0,0,0
395469,1,1,1,0.643254523571703,0.03399226013837532
415410,1,1,1,0.754524372383987,1
415710,1,1,1.7885810262501e-5,0.772563306504847,0
426993,5.32432906307637e-5,8.30572623865863e-6,0,1.61278763549404e-12,0
395459,1,1,3.20767325620151e-9,0.0300405559750421,0.026810901406276427
424989,1,1,0.037942013590854,4.92550574854128e-4,0.9385121968950305
419111,1,1,1.52478036309839e-7,0.0799272920024865,0
422446,1,1,1,1,1
425792,1,1,2.32987926537204e-4,0.700196552293734,0
419970,0.00171384016649056,3.16408234308725e-4,2.13372049758797e-7,2.60852260309088e-5,0
421569,0.157537189913141,0.0427040415766528,1.93756095630851e-5,2.97637214879329e-5,0.02075960031137707
419605,1,1,0.162149969003989,1,0.024700812792814518
425107,0,0,0,0,0
100859748,1,1,1,1,0.006721912837959125
373899,1,1,2.7473546756141e-7,0.501107021469489,1
419652,1,0.403015250515564,2.15769753146149e-4,0.0190335836808086,0
418497,1,1,2.6154702272947e-4,0.238803164731566,0.9133137372332379
395232,1,1,0.00343164931541264,1,0.8212681896932286
423930,1,1,0.188929848394561,1,1
427243,1,1,6.37833601681542e-4,0.938383937295744,0.02825444003786868
423981,1,1,1,0.69990469462826,1
425053,1,1,1,1,1.1740915427801485e-5
378899,1,1,7.64708446842511e-4,0.620925071370888,0.2763095805455102
423937,2.84853933786618e-5,4.33407895759899e-6,8.02859029704817e-15,3.26554974677917e-10,0
422997,1,1,1,0.472549115444459,5.01888055741508e-4
775978,1,1,0.953206190199675,0.602129876051945,1
419864,0.5312392351562,0.175079627152149,1.05912686421293e-14,4.98856763107628e-4,0.20532886517502152
772187,1,0.451952499966195,0.0134513818350495,0.0345690965690511,0.8876177769245822
421119,1,1,1,0.646285896602344,0
NA,1,1,3.35563357960853e-8,1,1.0190708434961037e-6
100857412,6.75580983018778e-5,1.06444450017411e-5,0,1.05389494209713e-14,1.2123986813460161e-6
421989,1,1,0.051416650194856,0.305471731973122,1
417609,0.0810428481930943,0.0203035794389805,1.782271370763e-6,9.26102573124905e-4,0.013045058591676633
424628,1,1,0.01601696030468,0.0699218843977962,1
428845,1,1,3.21305803244629e-7,0.96737327761417,0.9546995770455887
420925,1,1,0.794938792570121,1,1.7291600506590372e-6
427274,1,1,0,4.59416689227144e-7,0
418718,5.40498529442149e-4,9.36499802294459e-5,0,1.43726731783393e-4,3.385307645413196e-11
419110,1,1,1.42839597887001e-9,0.186627307532143,1.3244775485717222e-5
418197,1,1,0.718947243421717,0.196610274000252,0
427431,0.060946431550599,0.014827420713502,4.52003746581522e-13,0.0743880781433299,0
396400,1,1,1,1,1
418945,1,1,1,0.625225161147335,0.8917217320017834
415525,1,0.651306503764276,1.43943483272169e-9,0.0022073331381689,0
429271,1,1,1,0.570442942426819,0.7223294976346337
770240,1,1,1,1,1
423720,1,1,0.00700477880716269,1,6.038199976188679e-8
415761,1,1,0.330692390539382,0.866851715632578,5.710172897869616e-12
100858972,1,1,0.00736257969378341,0.77268919234294,0.3529096220945937
427438,1,1,4.3930249571167e-4,0.253351878727618,0.0020598996680291923
100857703,1,1,1,1,0.9993458594456827
421696,0.00294155628225154,5.60900531477352e-4,6.67842062830575e-12,6.78244805334376e-8,0
423683,1,1,1.38191359904818e-12,0.0902824066235139,3.711366546419264e-4
426948,0.0693274305402195,0.0170825642508236,1.61489685238484e-12,0.143665848611668,0
428895,0.0268669824264011,0.00603878773327987,1.7000728379954e-6,1.64213004959312e-6,1
NA,0.265438919170798,0.0774917286524658,1.20812368471194e-6,7.48071472892203e-4,0
100857533,1,1,2.21798431979989e-10,0.296437379901883,0
